airconditioningtypeid,basementsqft,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,calculatedfinishedsquarefeet,finishedsquarefeet12,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,propertycountylandusecode,propertylandusetypeid,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,threequarterbathnbr,unitcnt,yearbuilt,numberofstories,assessmentyear,taxdelinquencyflag,censustractandblock,taxvaluedollarcnt
1.0,0.0,3.0,5.0,6.0,3.0,2496.0,2496.0,0.0,3.0,0.0,0.0,0,2.0,34020152.0,-117938475.0,11948.0,0.0,0,261.0,39306.0,3101.0,27080.0,96488.0,0.0,0.0,1.0,1963.0,1.0,2016.0,0,60374077021005.0,299490.0
0.0,0.0,1.0,2.0,6.0,1.0,900.0,900.0,0.0,1.0,0.0,0.0,0,7.0,34020800.0,-118373000.0,83565.0,0.0,10,266.0,12447.0,3101.0,268097.0,95997.0,0.0,0.0,1.0,1949.0,1.0,2016.0,0,60372360004002.0,320000.0
0.0,0.0,2.0,3.0,8.0,2.0,1155.0,1155.0,1.0,2.0,2.0,488.0,0,2.0,33791581.0,-117807156.0,6283.0,0.0,41,261.0,33252.0,1286.0,27080.0,97067.0,6.0,0.0,1.0,1968.0,1.0,2016.0,0,60590219132002.0,91803.0
0.0,0.0,3.0,4.0,9.0,3.0,2107.0,2107.0,0.0,3.0,0.0,0.0,0,7.0,33997917.0,-118457360.0,6061.0,0.0,0,261.0,12447.0,3101.0,21056.0,96127.0,0.0,0.0,1.0,1928.0,1.0,2016.0,0,60372737003000.0,1140616.0
0.0,0.0,2.5,3.0,8.0,2.5,1574.0,1574.0,0.0,2.0,1.0,355.0,0,2.0,33624438.0,-117610064.0,3570.0,0.0,41,261.0,15554.0,1286.0,27080.0,96993.0,0.0,1.0,1.0,1995.0,1.0,2016.0,0,60590320531048.0,327177.0
0.0,0.0,2.0,4.0,8.0,2.0,1462.0,1462.0,1.0,2.0,2.0,462.0,0,2.0,34274400.0,-118718042.0,5824.0,0.0,34,261.0,27110.0,2061.0,27080.0,97116.0,8.0,0.0,1.0,1972.0,1.0,2016.0,0,61110082023005.0,414240.0
0.0,0.0,3.0,3.0,8.0,3.0,2216.0,2216.0,0.0,3.0,2.0,620.0,0,2.0,33862432.0,-117746899.0,6480.0,0.0,41,261.0,16764.0,1286.0,113455.0,97027.0,0.0,0.0,1.0,1985.0,1.0,2016.0,0,60590219221015.0,288472.0
0.0,0.0,2.0,4.0,6.0,2.0,1802.0,1802.0,0.0,2.0,0.0,0.0,0,2.0,34111153.0,-118108878.0,9364.0,1.0,1,261.0,33837.0,3101.0,27080.0,96514.0,0.0,0.0,1.0,1949.0,1.0,2016.0,0,60374802011000.0,103918.0
0.0,0.0,2.5,4.0,8.0,2.5,2494.0,2494.0,1.0,2.0,2.0,695.0,0,2.0,34161345.0,-118946585.0,8839.0,0.0,34,261.0,34278.0,2061.0,46736.0,96351.0,7.0,1.0,2.0,1979.0,2.0,2016.0,0,61110059015000.0,370056.0
0.0,0.0,2.5,3.0,8.0,2.5,1461.0,1461.0,0.0,2.0,2.0,415.0,0,2.0,33766675.0,-118004080.0,1830.0,0.0,32,261.0,34780.0,1286.0,27080.0,96990.0,0.0,1.0,1.0,2009.0,1.0,2016.0,0,60590999041007.0,528847.0
0.0,0.0,1.0,2.0,4.0,1.0,914.0,914.0,0.0,1.0,0.0,0.0,0,7.0,33999731.0,-118447726.0,5549.0,0.0,0,261.0,12447.0,3101.0,116415.0,96047.0,0.0,0.0,1.0,1948.0,1.0,2016.0,0,60372737002000.0,1351109.0
0.0,0.0,1.0,2.0,4.0,1.0,854.0,854.0,0.0,1.0,0.0,0.0,0,7.0,34015948.0,-118408842.0,4712.0,0.0,0,261.0,51617.0,3101.0,762191.0,96097.0,0.0,0.0,1.0,1946.0,1.0,2016.0,0,60377028013008.0,687279.0
1.0,0.0,3.0,4.0,7.0,3.0,2576.0,2576.0,0.0,3.0,0.0,0.0,0,2.0,34160054.0,-118107973.0,6472.0,0.0,0,261.0,47019.0,3101.0,273539.0,96292.0,0.0,0.0,1.0,1937.0,1.0,2016.0,0,60374626002001.0,978579.0
0.0,0.0,2.0,4.0,8.0,2.0,1388.0,1388.0,0.0,2.0,2.0,484.0,0,2.0,33763579.0,-117978349.0,7605.0,1.0,41,261.0,24832.0,1286.0,27080.0,97051.0,6.0,0.0,1.0,1960.0,1.0,2016.0,0,60590888023005.0,90971.0
0.0,0.0,2.0,4.0,9.0,2.0,2959.0,2959.0,0.0,2.0,0.0,0.0,0,2.0,34184327.0,-118122112.0,8961.0,0.0,0,261.0,30187.0,3101.0,27080.0,96265.0,0.0,0.0,1.0,1924.0,1.0,2016.0,0,60374612003006.0,628686.0
0.0,0.0,2.0,3.0,6.0,2.0,1202.0,1202.0,0.0,2.0,0.0,0.0,0,7.0,34194947.0,-118572401.0,7499.0,0.0,0,261.0,12447.0,3101.0,27987.0,96341.0,0.0,0.0,1.0,1953.0,1.0,2016.0,0,60371348003009.0,68911.0
0.0,0.0,2.0,2.0,6.0,2.0,1465.0,1465.0,0.0,2.0,0.0,0.0,0,2.0,34202878.0,-118438301.0,6535.0,0.0,0,261.0,12447.0,3101.0,41466.0,96414.0,0.0,0.0,1.0,1955.0,1.0,2016.0,0,60371271042002.0,227551.0
0.0,0.0,2.0,3.0,8.0,2.0,1346.0,1346.0,1.0,2.0,2.0,456.0,0,2.0,34189167.0,-119212113.0,6000.0,0.0,34,261.0,13150.0,2061.0,27080.0,97106.0,6.0,0.0,1.0,1974.0,1.0,2016.0,0,61110036052003.0,367028.0
0.0,0.0,2.5,2.0,8.0,2.5,1734.0,1734.0,1.0,2.0,1.0,0.0,0,2.0,34189439.0,-119229888.0,7260.0,0.0,40,266.0,13150.0,2061.0,762930.0,97106.0,5.0,1.0,1.0,2007.0,1.0,2016.0,0,61110036093015.0,459000.0
0.0,0.0,2.5,4.0,8.0,2.5,1775.0,1775.0,0.0,2.0,1.0,360.0,1,2.0,33758459.0,-117946023.0,8509.0,1.0,41,261.0,24832.0,1286.0,27080.0,97050.0,6.0,1.0,1.0,1957.0,1.0,2016.0,0,60590889031002.0,487320.0
0.0,0.0,1.0,2.0,4.0,1.0,1097.0,1097.0,0.0,1.0,0.0,0.0,0,7.0,34010723.0,-118400273.0,5001.0,0.0,0,261.0,51617.0,3101.0,27080.0,96095.0,0.0,0.0,1.0,1939.0,1.0,2016.0,0,60377027001005.0,83621.0
0.0,0.0,2.0,3.0,6.0,2.0,1116.0,1116.0,0.0,2.0,0.0,0.0,0,7.0,33972426.0,-118066875.0,7246.0,0.0,0,261.0,396556.0,3101.0,27080.0,96174.0,0.0,0.0,1.0,1951.0,1.0,2016.0,1,60375022002011.0,52757.0
0.0,0.0,3.0,4.0,8.0,3.0,1873.0,1873.0,0.0,3.0,0.0,0.0,0,2.0,34209358.0,-118583633.0,7819.0,1.0,1,261.0,12447.0,3101.0,27987.0,96341.0,0.0,0.0,1.0,1960.0,1.0,2016.0,0,60371342011007.0,465988.0
0.0,0.0,1.0,1.0,4.0,1.0,672.0,672.0,0.0,1.0,0.0,0.0,0,7.0,34094511.0,-118338370.0,1468.0,0.0,0,261.0,12447.0,3101.0,32059.0,96009.0,0.0,0.0,1.0,1921.0,1.0,2016.0,0,60371901001008.0,216777.0
0.0,0.0,2.5,3.0,8.0,2.5,1887.0,1887.0,0.0,2.0,2.0,444.0,0,2.0,33699487.0,-117956388.0,1768.0,0.0,41,261.0,8384.0,1286.0,27080.0,97008.0,0.0,1.0,1.0,1985.0,1.0,2016.0,0,60590992321001.0,316973.0
0.0,0.0,2.0,4.0,4.0,2.0,1630.0,1630.0,0.0,2.0,0.0,0.0,0,2.0,34045841.0,-117982173.0,7219.0,0.0,0,261.0,39306.0,3101.0,27080.0,96490.0,0.0,0.0,1.0,1955.0,1.0,2016.0,0,60374071021002.0,62432.0
0.0,0.0,2.0,3.0,8.0,2.0,1452.0,1452.0,1.0,2.0,2.0,460.0,0,2.0,34216979.0,-118847422.0,5881.0,0.0,34,261.0,34278.0,2061.0,27080.0,96385.0,6.0,0.0,1.0,1976.0,1.0,2016.0,0,61110075082001.0,511269.0
1.0,0.0,3.0,4.0,8.0,3.0,3054.0,3054.0,0.0,3.0,0.0,0.0,0,2.0,34612160.0,-118192061.0,7559.0,0.0,0,261.0,40227.0,3101.0,27080.0,97329.0,0.0,0.0,1.0,2001.0,1.0,2016.0,0,60379102101049.0,323555.0
1.0,0.0,4.0,4.0,8.0,4.0,3541.0,3541.0,0.0,4.0,0.0,0.0,0,2.0,34293482.0,-118494985.0,17076.0,1.0,1,261.0,12447.0,3101.0,31817.0,96370.0,0.0,0.0,1.0,1963.0,1.0,2016.0,0,60371066452008.0,403976.0
0.0,0.0,1.0,2.0,4.0,1.0,815.0,815.0,0.0,1.0,0.0,0.0,0,7.0,33989990.0,-118407828.0,5005.0,0.0,0,261.0,12447.0,3101.0,403184.0,96095.0,0.0,0.0,1.0,1944.0,1.0,2016.0,0,60372756032003.0,65184.0
1.0,0.0,3.0,4.0,7.0,3.0,2286.0,2286.0,0.0,3.0,0.0,0.0,0,2.0,34315870.0,-118478840.0,17199.0,0.0,0,261.0,12447.0,3101.0,34213.0,96368.0,0.0,0.0,1.0,1988.0,1.0,2016.0,0,60371065102008.0,430778.0
0.0,0.0,2.0,3.0,6.0,2.0,1506.0,1506.0,0.0,2.0,0.0,0.0,0,7.0,33895831.0,-118066567.0,6321.0,1.0,1,261.0,53636.0,3101.0,27080.0,96193.0,0.0,0.0,1.0,1949.0,1.0,2016.0,0,60375527001012.0,243335.0
1.0,0.0,2.0,3.0,8.0,2.0,1475.0,1475.0,0.0,2.0,0.0,0.0,0,2.0,34243375.0,-118456392.0,7999.0,1.0,1,261.0,12447.0,3101.0,13017.0,96369.0,0.0,0.0,1.0,1961.0,1.0,2016.0,0,60371171021006.0,218492.0
1.0,0.0,3.0,3.0,7.0,3.0,2352.0,2352.0,0.0,3.0,0.0,0.0,0,2.0,34288787.0,-118493972.0,18535.0,1.0,1,261.0,12447.0,3101.0,31817.0,96370.0,0.0,0.0,1.0,1966.0,1.0,2016.0,0,60371066452013.0,583465.0
1.0,0.0,2.0,3.0,6.0,2.0,1050.0,1050.0,0.0,2.0,0.0,0.0,0,2.0,34176800.0,-118533000.0,234290.0,1.0,10,266.0,12447.0,3101.0,47950.0,96379.0,0.0,0.0,1.0,1972.0,1.0,2016.0,0,60371393031002.0,285000.0
0.0,0.0,2.5,3.0,8.0,2.5,1299.0,1299.0,1.0,2.0,2.0,0.0,0,2.0,34275400.0,-118688000.0,7260.0,0.0,40,266.0,27110.0,2061.0,27080.0,97116.0,5.0,1.0,2.0,1986.0,2.0,2016.0,0,61110083063000.0,202993.0
0.0,0.0,3.0,2.0,7.0,3.0,1612.0,1612.0,0.0,3.0,0.0,0.0,0,2.0,34099206.0,-118369519.0,4962.0,1.0,1,261.0,12447.0,3101.0,274049.0,96050.0,0.0,0.0,1.0,1964.0,1.0,2016.0,0,60371942002005.0,1237702.0
0.0,0.0,1.0,3.0,4.0,1.0,1065.0,1065.0,0.0,1.0,0.0,0.0,0,7.0,34250304.0,-118446324.0,6819.0,1.0,1,261.0,12447.0,3101.0,268002.0,96361.0,0.0,0.0,1.0,1952.0,1.0,2016.0,0,60371192024009.0,83561.0
1.0,0.0,2.0,3.0,8.0,2.0,1745.0,1745.0,0.0,2.0,0.0,0.0,0,2.0,34472476.0,-117906750.0,125297.0,0.0,0,261.0,29189.0,3101.0,27080.0,97331.0,0.0,0.0,1.0,1995.0,1.0,2016.0,0,60379110013025.0,200475.0
0.0,0.0,2.0,3.0,8.0,2.0,1038.0,1038.0,1.0,2.0,2.0,0.0,0,2.0,34280200.0,-118874000.0,3049.0,0.0,40,266.0,25974.0,2061.0,27080.0,97097.0,5.0,0.0,1.0,1978.0,1.0,2016.0,0,61110076111003.0,212136.0
0.0,0.0,1.0,3.0,4.0,1.0,1188.0,1188.0,0.0,1.0,0.0,0.0,0,7.0,34249189.0,-118447598.0,6259.0,0.0,0,261.0,12447.0,3101.0,268002.0,96361.0,0.0,0.0,1.0,1951.0,1.0,2016.0,0,60371192024010.0,264217.0
0.0,0.0,1.0,2.0,4.0,1.0,726.0,726.0,0.0,1.0,0.0,0.0,0,7.0,33948532.0,-118246894.0,3484.0,0.0,0,261.0,12447.0,3101.0,118849.0,95983.0,0.0,0.0,1.0,1956.0,1.0,2016.0,0,60372423003001.0,137268.0
0.0,0.0,1.0,2.0,4.0,1.0,1466.0,1466.0,0.0,1.0,0.0,0.0,0,7.0,34115860.0,-118145256.0,7326.0,0.0,0,261.0,27183.0,3101.0,27080.0,96280.0,0.0,0.0,1.0,1922.0,1.0,2016.0,0,60374806005001.0,81167.0
0.0,0.0,2.5,2.0,8.0,2.5,1463.0,1463.0,0.0,2.0,0.0,0.0,0,2.0,33666101.0,-117852164.0,7260.0,0.0,32,266.0,52650.0,1286.0,273096.0,96947.0,0.0,1.0,1.0,2005.0,1.0,2016.0,0,60590626102132.0,811884.0
0.0,0.0,2.5,3.0,8.0,2.5,1719.0,1719.0,1.0,2.0,2.0,431.0,0,2.0,34273167.0,-118682718.0,5383.0,0.0,34,261.0,27110.0,2061.0,27080.0,97116.0,7.0,1.0,2.0,1984.0,2.0,2016.0,0,61110083063012.0,464276.0
1.0,0.0,2.0,2.0,8.0,2.0,1454.0,1454.0,0.0,2.0,0.0,0.0,0,2.0,34133500.0,-118132000.0,93341.0,1.0,8,266.0,47019.0,3101.0,275405.0,96294.0,0.0,0.0,1.0,1974.0,1.0,2016.0,0,60374635002007.0,109093.0
0.0,0.0,1.0,3.0,6.0,1.0,1193.0,1193.0,0.0,1.0,0.0,0.0,0,7.0,34033249.0,-118426096.0,6190.0,0.0,0,261.0,12447.0,3101.0,403142.0,96045.0,0.0,0.0,1.0,1940.0,1.0,2016.0,0,60372711002013.0,87686.0
0.0,0.0,2.0,3.0,8.0,2.0,1611.0,1611.0,1.0,2.0,2.0,460.0,0,2.0,34219643.0,-118879161.0,7463.0,0.0,34,261.0,34278.0,2061.0,27080.0,96383.0,6.0,0.0,1.0,1978.0,1.0,2016.0,0,61110063021004.0,316415.0
0.0,0.0,2.0,4.0,4.0,2.0,1171.0,1171.0,0.0,2.0,0.0,0.0,0,7.0,33955830.0,-118261489.0,5140.0,0.0,0,261.0,12447.0,3101.0,268496.0,95983.0,0.0,0.0,1.0,1927.0,1.0,2016.0,0,60372400202000.0,270337.0
0.0,0.0,2.0,2.0,8.0,2.0,855.0,855.0,0.0,2.0,1.0,0.0,0,2.0,33756800.0,-117953000.0,7260.0,0.0,42,266.0,24832.0,1286.0,27080.0,97050.0,0.0,0.0,1.0,1986.0,1.0,2016.0,0,60590889031007.0,270230.0
0.0,0.0,3.0,5.0,9.0,3.0,4691.0,4691.0,0.0,3.0,0.0,0.0,0,2.0,34068677.0,-118318639.0,19840.0,1.0,1,261.0,12447.0,3101.0,274517.0,96001.0,0.0,0.0,1.0,1923.0,1.0,2016.0,0,60372117012002.0,2649362.0
0.0,0.0,2.0,3.0,8.0,2.0,1552.0,1552.0,0.0,2.0,0.0,0.0,0,2.0,34259810.0,-118454152.0,7077.0,0.0,0,261.0,12447.0,3101.0,116646.0,96371.0,0.0,0.0,1.0,1956.0,1.0,2016.0,0,60371096011005.0,78443.0
0.0,0.0,2.0,3.0,6.0,2.0,2191.0,2191.0,0.0,2.0,0.0,0.0,0,2.0,34260595.0,-118456079.0,7565.0,0.0,0,261.0,12447.0,3101.0,116646.0,96371.0,0.0,0.0,1.0,1954.0,1.0,2016.0,0,60371096011003.0,461938.0
0.0,0.0,2.5,4.0,8.0,2.5,2412.0,2412.0,0.0,2.0,3.0,723.0,0,2.0,33717094.0,-117960651.0,7201.0,0.0,41,261.0,8384.0,1286.0,27080.0,97008.0,8.0,1.0,2.0,1972.0,2.0,2016.0,0,60590992252025.0,92191.0
1.0,0.0,2.0,2.0,8.0,2.0,1874.0,1874.0,0.0,2.0,0.0,0.0,0,2.0,34139883.0,-118074538.0,9751.0,1.0,1,261.0,114834.0,3101.0,27080.0,96295.0,0.0,0.0,1.0,1941.0,1.0,2016.0,0,60374631023006.0,900775.0
1.0,0.0,3.0,4.0,8.0,3.0,3011.0,3011.0,0.0,3.0,0.0,0.0,0,2.0,34156871.0,-118572075.0,19067.0,1.0,1,261.0,12447.0,3101.0,48570.0,96387.0,0.0,0.0,1.0,1963.0,1.0,2016.0,0,60371375041003.0,1189161.0
0.0,0.0,1.0,1.0,5.0,1.0,685.0,685.0,0.0,1.0,0.0,0.0,0,7.0,34098270.0,-118163113.0,7260.0,0.0,0,261.0,12447.0,3101.0,114914.0,96013.0,0.0,0.0,1.0,1940.0,1.0,2016.0,0,60372011202000.0,360000.0
0.0,0.0,2.0,3.0,4.0,2.0,1348.0,1348.0,0.0,2.0,0.0,0.0,0,7.0,33905390.0,-118094527.0,5633.0,0.0,0,261.0,53636.0,3101.0,27080.0,96193.0,0.0,0.0,1.0,1950.0,1.0,2016.0,0,60375521005001.0,307527.0
1.0,0.0,1.0,1.0,8.0,1.0,815.0,815.0,0.0,1.0,0.0,0.0,0,2.0,33941519.0,-117986360.0,7260.0,0.0,8,266.0,14634.0,3101.0,27080.0,96171.0,0.0,0.0,1.0,2009.0,1.0,2016.0,0,60375034014000.0,209604.0
1.0,0.0,2.0,2.0,8.0,2.0,1053.0,1053.0,0.0,2.0,0.0,0.0,0,2.0,33905700.0,-118299000.0,100792.0,1.0,8,266.0,45398.0,3101.0,27080.0,96104.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60376029003023.0,216000.0
0.0,0.0,2.0,4.0,8.0,2.0,1558.0,1558.0,0.0,2.0,2.0,482.0,0,2.0,33791770.0,-118068568.0,8255.0,0.0,41,261.0,46314.0,1286.0,27080.0,96218.0,8.0,0.0,1.0,1963.0,1.0,2016.0,0,60591100152012.0,72598.0
1.0,0.0,1.0,1.0,8.0,1.0,709.0,709.0,0.0,1.0,0.0,0.0,0,2.0,34220200.0,-118470000.0,22870.0,0.0,8,266.0,12447.0,3101.0,41466.0,96415.0,0.0,0.0,1.0,1979.0,1.0,2016.0,0,60371275202000.0,81166.0
0.0,0.0,2.0,3.0,8.0,2.0,1658.0,1658.0,1.0,2.0,2.0,504.0,0,2.0,33896778.0,-117948617.0,9471.0,1.0,41,261.0,24812.0,1286.0,27080.0,97041.0,6.0,0.0,1.0,1972.0,1.0,2016.0,0,60590017083011.0,93438.0
1.0,0.0,2.0,3.0,8.0,2.0,1398.0,1398.0,0.0,2.0,0.0,0.0,0,2.0,34583136.0,-118151168.0,14036.0,0.0,0,261.0,40227.0,3101.0,27080.0,97329.0,0.0,0.0,1.0,1994.0,1.0,2016.0,0,60379104011025.0,162284.0
0.0,0.0,2.5,2.0,8.0,2.5,1280.0,1280.0,0.0,2.0,2.0,0.0,0,2.0,33628475.0,-117830339.0,7260.0,0.0,32,266.0,52650.0,1286.0,275784.0,96940.0,0.0,1.0,1.0,2003.0,1.0,2016.0,0,60590626044034.0,588000.0
0.0,0.0,3.0,3.0,6.0,3.0,1259.0,1259.0,0.0,3.0,0.0,0.0,0,2.0,33898100.0,-118302000.0,37723.0,0.0,8,266.0,45398.0,3101.0,27080.0,96104.0,0.0,0.0,1.0,1988.0,1.0,2016.0,0,60376030052000.0,299200.0
1.0,0.0,3.0,5.0,7.0,3.0,3572.0,3572.0,0.0,3.0,0.0,0.0,0,2.0,34607708.0,-118172923.0,112224.0,0.0,0,261.0,40227.0,3101.0,27080.0,97329.0,0.0,0.0,1.0,2004.0,1.0,2016.0,0,60379102021107.0,478546.0
1.0,0.0,2.0,3.0,6.0,2.0,1639.0,1639.0,0.0,2.0,0.0,0.0,0,2.0,34165445.0,-118599600.0,11436.0,0.0,0,261.0,12447.0,3101.0,48570.0,96387.0,0.0,0.0,1.0,1947.0,1.0,2016.0,0,60371375023020.0,658896.0
0.0,0.0,2.0,3.0,8.0,2.0,1971.0,1971.0,1.0,2.0,2.0,539.0,0,2.0,34177909.0,-118757241.0,3535.0,0.0,34,261.0,53655.0,2061.0,27080.0,96393.0,6.0,0.0,2.0,1980.0,2.0,2016.0,0,61110074051007.0,652384.0
0.0,0.0,3.0,4.0,8.0,3.0,2039.0,2039.0,0.0,3.0,0.0,0.0,0,2.0,34023629.0,-118119738.0,8989.0,1.0,1,261.0,25953.0,3101.0,27080.0,96192.0,0.0,0.0,1.0,1959.0,1.0,2016.0,0,60375300062003.0,487558.0
0.0,0.0,1.0,2.0,5.0,1.0,1128.0,1128.0,0.0,1.0,0.0,0.0,0,7.0,33918503.0,-118272178.0,18817.0,0.0,0,261.0,118994.0,3101.0,27080.0,96042.0,0.0,0.0,1.0,1921.0,1.0,2016.0,0,60375409012012.0,163164.0
0.0,0.0,2.0,4.0,6.0,2.0,1885.0,1885.0,0.0,2.0,0.0,0.0,0,2.0,34236495.0,-118267554.0,9743.0,0.0,0,261.0,12447.0,3101.0,27484.0,96330.0,0.0,0.0,1.0,1958.0,1.0,2016.0,0,60371013002010.0,579898.0
0.0,0.0,1.0,2.0,6.0,1.0,1820.0,1820.0,0.0,1.0,0.0,0.0,0,7.0,34103249.0,-118122032.0,11214.0,0.0,0,261.0,50677.0,3101.0,27080.0,96531.0,0.0,0.0,1.0,1927.0,1.0,2016.0,1,60374803022001.0,82996.0
0.0,0.0,2.0,4.0,6.0,2.0,1125.0,1125.0,0.0,2.0,0.0,0.0,0,2.0,33911662.0,-118031984.0,5722.0,0.0,0,261.0,5465.0,3101.0,27080.0,96190.0,0.0,0.0,1.0,1955.0,1.0,2016.0,0,60375041011008.0,416800.0
0.0,0.0,3.0,3.0,7.0,3.0,1876.0,1876.0,0.0,3.0,0.0,0.0,0,2.0,33947260.0,-117996841.0,17722.0,1.0,1,261.0,14634.0,3101.0,27080.0,96171.0,0.0,0.0,1.0,1952.0,1.0,2016.0,0,60375002022008.0,542840.0
1.0,0.0,3.0,4.0,8.0,3.0,2895.0,2895.0,0.0,3.0,0.0,0.0,0,2.0,34632529.0,-118214331.0,12176.0,0.0,0,261.0,5534.0,3101.0,27080.0,97319.0,0.0,0.0,1.0,1976.0,1.0,2016.0,0,60379103011023.0,129554.0
1.0,0.0,2.0,2.0,4.0,2.0,1728.0,1728.0,0.0,2.0,0.0,0.0,0,2.0,34645031.0,-118232952.0,12453.0,1.0,1,261.0,5534.0,3101.0,27080.0,97319.0,0.0,0.0,1.0,1956.0,1.0,2016.0,0,60379103012005.0,113547.0
1.0,0.0,5.0,4.0,7.0,5.0,3859.0,3859.0,0.0,5.0,0.0,0.0,0,2.0,34111951.0,-118120551.0,11546.0,1.0,1,261.0,54299.0,3101.0,623381.0,96296.0,0.0,0.0,1.0,1937.0,1.0,2016.0,0,60374641006007.0,1548140.0
1.0,0.0,2.0,3.0,6.0,2.0,1134.0,1134.0,0.0,2.0,0.0,0.0,0,2.0,34602851.0,-117830440.0,21868.0,0.0,0,261.0,40227.0,3101.0,27080.0,97344.0,0.0,0.0,1.0,1985.0,1.0,2016.0,1,60379001043020.0,126906.0
0.0,0.0,2.0,2.0,8.0,2.0,841.0,841.0,0.0,2.0,2.0,0.0,0,2.0,33779300.0,-117940000.0,7260.0,0.0,42,266.0,24832.0,1286.0,27080.0,97047.0,0.0,0.0,1.0,1989.0,1.0,2016.0,0,60590886021018.0,213094.0
0.0,0.0,2.0,4.0,6.0,2.0,1248.0,1248.0,0.0,2.0,0.0,0.0,0,2.0,34614879.0,-117831565.0,21707.0,0.0,0,261.0,40227.0,3101.0,27080.0,97344.0,0.0,0.0,1.0,1978.0,1.0,2016.0,1,60379001043008.0,126000.0
1.0,0.0,3.0,2.0,7.0,3.0,2242.0,2242.0,0.0,3.0,0.0,0.0,0,2.0,34103224.0,-118367263.0,7680.0,0.0,0,261.0,12447.0,3101.0,274049.0,96050.0,0.0,0.0,1.0,1977.0,1.0,2016.0,0,60371942001010.0,575815.0
1.0,0.0,3.0,4.0,7.0,3.0,2335.0,2335.0,0.0,3.0,0.0,0.0,0,2.0,34006049.0,-117992501.0,31653.0,0.0,0,261.0,45602.0,3101.0,27080.0,96489.0,0.0,0.0,1.0,1955.0,1.0,2016.0,0,60374084022005.0,131732.0
1.0,0.0,4.0,4.0,8.0,4.0,2250.0,2250.0,0.0,4.0,0.0,0.0,0,2.0,34216895.0,-118617870.0,8060.0,1.0,1,261.0,12447.0,3101.0,268588.0,96339.0,0.0,0.0,1.0,1960.0,1.0,2016.0,0,60371343021002.0,477192.0
1.0,0.0,2.0,2.0,6.0,2.0,854.0,854.0,0.0,2.0,0.0,0.0,0,2.0,34198600.0,-118484000.0,37708.0,0.0,10,266.0,12447.0,3101.0,41466.0,96415.0,0.0,0.0,1.0,1989.0,1.0,2016.0,0,60371276041005.0,227815.0
0.0,0.0,1.0,2.0,8.0,1.0,1108.0,1108.0,0.0,1.0,2.0,462.0,0,2.0,34272747.0,-118721690.0,5366.0,0.0,34,261.0,27110.0,2061.0,27080.0,97116.0,5.0,0.0,1.0,1970.0,1.0,2016.0,0,61110082023008.0,441633.0
0.0,0.0,2.0,3.0,8.0,2.0,1400.0,1400.0,1.0,2.0,2.0,483.0,0,2.0,33861333.0,-117769630.0,6000.0,0.0,41,261.0,16764.0,1286.0,113455.0,97027.0,6.0,0.0,1.0,1975.0,1.0,2016.0,0,60590219053029.0,553000.0
13.0,0.0,1.0,3.0,8.0,1.0,1472.0,1472.0,0.0,1.0,1.0,360.0,0,2.0,33875014.0,-117949160.0,7000.0,0.0,41,261.0,24812.0,1286.0,27080.0,97041.0,7.0,0.0,1.0,1951.0,1.0,2016.0,0,60590110004002.0,529000.0
0.0,0.0,2.0,3.0,6.0,2.0,1350.0,1350.0,0.0,2.0,0.0,0.0,0,7.0,33960836.0,-118133284.0,6456.0,1.0,1,261.0,4406.0,3101.0,27080.0,96100.0,0.0,0.0,1.0,1951.0,1.0,2016.0,0,60375507006008.0,516000.0
0.0,0.0,2.5,4.0,8.0,2.5,2614.0,2614.0,1.0,2.0,2.0,430.0,0,2.0,34171739.0,-118946804.0,8084.0,0.0,34,261.0,34278.0,2061.0,46736.0,96351.0,7.0,1.0,2.0,1979.0,2.0,2016.0,0,61110059012007.0,547324.0
0.0,0.0,2.5,3.0,8.0,2.5,1816.0,1816.0,0.0,2.0,2.0,0.0,0,2.0,34244427.0,-119175356.0,7260.0,0.0,40,266.0,13150.0,2061.0,27080.0,97107.0,5.0,1.0,2.0,2009.0,2.0,2016.0,0,61110050041118.0,351276.0
0.0,0.0,3.0,3.0,8.0,3.0,1482.0,1482.0,0.0,3.0,0.0,0.0,0,2.0,33788176.0,-118314064.0,19408.0,0.0,8,266.0,53027.0,3101.0,27080.0,96217.0,0.0,0.0,1.0,1993.0,1.0,2016.0,0,60376701001000.0,450000.0
0.0,0.0,1.0,2.0,4.0,1.0,1086.0,1086.0,0.0,1.0,0.0,0.0,0,7.0,33985763.0,-118047512.0,7011.0,0.0,0,261.0,14634.0,3101.0,27080.0,96169.0,0.0,0.0,1.0,1931.0,1.0,2016.0,0,60375014003000.0,48619.0
0.0,0.0,1.5,2.0,8.0,1.5,1350.0,1350.0,0.0,1.0,2.0,420.0,0,2.0,33754680.0,-118037031.0,2012.0,0.0,41,261.0,34780.0,1286.0,27080.0,96990.0,5.0,1.0,2.0,1973.0,2.0,2016.0,0,60590996033002.0,69385.0
